flight,image,filename
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035113_0024_T.JPG,DJI_20250323035113_0024_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035115_0025_T.JPG,DJI_20250323035115_0025_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035117_0026_T.JPG,DJI_20250323035117_0026_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035119_0027_T.JPG,DJI_20250323035119_0027_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035121_0028_T.JPG,DJI_20250323035121_0028_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035123_0029_T.JPG,DJI_20250323035123_0029_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035125_0030_T.JPG,DJI_20250323035125_0030_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035127_0031_T.JPG,DJI_20250323035127_0031_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035129_0032_T.JPG,DJI_20250323035129_0032_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035131_0033_T.JPG,DJI_20250323035131_0033_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035133_0034_T.JPG,DJI_20250323035133_0034_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035135_0035_T.JPG,DJI_20250323035135_0035_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035137_0036_T.JPG,DJI_20250323035137_0036_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035139_0037_T.JPG,DJI_20250323035139_0037_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035141_0038_T.JPG,DJI_20250323035141_0038_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035143_0039_T.JPG,DJI_20250323035143_0039_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035145_0040_T.JPG,DJI_20250323035145_0040_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035147_0041_T.JPG,DJI_20250323035147_0041_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035149_0042_T.JPG,DJI_20250323035149_0042_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035151_0043_T.JPG,DJI_20250323035151_0043_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035153_0044_T.JPG,DJI_20250323035153_0044_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035155_0045_T.JPG,DJI_20250323035155_0045_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035157_0046_T.JPG,DJI_20250323035157_0046_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035159_0047_T.JPG,DJI_20250323035159_0047_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035201_0048_T.JPG,DJI_20250323035201_0048_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035203_0049_T.JPG,DJI_20250323035203_0049_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035205_0050_T.JPG,DJI_20250323035205_0050_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035207_0051_T.JPG,DJI_20250323035207_0051_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035209_0052_T.JPG,DJI_20250323035209_0052_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035211_0053_T.JPG,DJI_20250323035211_0053_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035213_0054_T.JPG,DJI_20250323035213_0054_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035217_0056_T.JPG,DJI_20250323035217_0056_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035219_0057_T.JPG,DJI_20250323035219_0057_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035221_0058_T.JPG,DJI_20250323035221_0058_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035223_0059_T.JPG,DJI_20250323035223_0059_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035225_0060_T.JPG,DJI_20250323035225_0060_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035227_0061_T.JPG,DJI_20250323035227_0061_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035229_0062_T.JPG,DJI_20250323035229_0062_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035231_0063_T.JPG,DJI_20250323035231_0063_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035233_0064_T.JPG,DJI_20250323035233_0064_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035235_0065_T.JPG,DJI_20250323035235_0065_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035237_0066_T.JPG,DJI_20250323035237_0066_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035239_0067_T.JPG,DJI_20250323035239_0067_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035241_0068_T.JPG,DJI_20250323035241_0068_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035243_0069_T.JPG,DJI_20250323035243_0069_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035245_0070_T.JPG,DJI_20250323035245_0070_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035247_0071_T.JPG,DJI_20250323035247_0071_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035249_0072_T.JPG,DJI_20250323035249_0072_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035251_0073_T.JPG,DJI_20250323035251_0073_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035253_0074_T.JPG,DJI_20250323035253_0074_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035255_0075_T.JPG,DJI_20250323035255_0075_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035257_0076_T.JPG,DJI_20250323035257_0076_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035259_0077_T.JPG,DJI_20250323035259_0077_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035301_0078_T.JPG,DJI_20250323035301_0078_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035303_0079_T.JPG,DJI_20250323035303_0079_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035305_0080_T.JPG,DJI_20250323035305_0080_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035307_0081_T.JPG,DJI_20250323035307_0081_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035309_0082_T.JPG,DJI_20250323035309_0082_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035311_0083_T.JPG,DJI_20250323035311_0083_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035313_0084_T.JPG,DJI_20250323035313_0084_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035315_0085_T.JPG,DJI_20250323035315_0085_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035317_0086_T.JPG,DJI_20250323035317_0086_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035319_0087_T.JPG,DJI_20250323035319_0087_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035321_0088_T.JPG,DJI_20250323035321_0088_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035323_0089_T.JPG,DJI_20250323035323_0089_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035325_0090_T.JPG,DJI_20250323035325_0090_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035327_0091_T.JPG,DJI_20250323035327_0091_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035329_0092_T.JPG,DJI_20250323035329_0092_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035331_0093_T.JPG,DJI_20250323035331_0093_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035333_0094_T.JPG,DJI_20250323035333_0094_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035335_0095_T.JPG,DJI_20250323035335_0095_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035337_0096_T.JPG,DJI_20250323035337_0096_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035339_0097_T.JPG,DJI_20250323035339_0097_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035341_0098_T.JPG,DJI_20250323035341_0098_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035343_0099_T.JPG,DJI_20250323035343_0099_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035345_0100_T.JPG,DJI_20250323035345_0100_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035347_0101_T.JPG,DJI_20250323035347_0101_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035349_0102_T.JPG,DJI_20250323035349_0102_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035351_0103_T.JPG,DJI_20250323035351_0103_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035353_0104_T.JPG,DJI_20250323035353_0104_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035355_0105_T.JPG,DJI_20250323035355_0105_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035357_0106_T.JPG,DJI_20250323035357_0106_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035359_0107_T.JPG,DJI_20250323035359_0107_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035401_0108_T.JPG,DJI_20250323035401_0108_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035403_0109_T.JPG,DJI_20250323035403_0109_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035405_0110_T.JPG,DJI_20250323035405_0110_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035407_0111_T.JPG,DJI_20250323035407_0111_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035409_0112_T.JPG,DJI_20250323035409_0112_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035411_0113_T.JPG,DJI_20250323035411_0113_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035413_0114_T.JPG,DJI_20250323035413_0114_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035415_0115_T.JPG,DJI_20250323035415_0115_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035418_0116_T.JPG,DJI_20250323035418_0116_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035419_0117_T.JPG,DJI_20250323035419_0117_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035421_0118_T.JPG,DJI_20250323035421_0118_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035423_0119_T.JPG,DJI_20250323035423_0119_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035425_0120_T.JPG,DJI_20250323035425_0120_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035427_0121_T.JPG,DJI_20250323035427_0121_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035429_0122_T.JPG,DJI_20250323035429_0122_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035431_0123_T.JPG,DJI_20250323035431_0123_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035433_0124_T.JPG,DJI_20250323035433_0124_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035435_0125_T.JPG,DJI_20250323035435_0125_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035437_0126_T.JPG,DJI_20250323035437_0126_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035439_0127_T.JPG,DJI_20250323035439_0127_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035441_0128_T.JPG,DJI_20250323035441_0128_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035443_0129_T.JPG,DJI_20250323035443_0129_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035445_0130_T.JPG,DJI_20250323035445_0130_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035447_0131_T.JPG,DJI_20250323035447_0131_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035449_0132_T.JPG,DJI_20250323035449_0132_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035451_0133_T.JPG,DJI_20250323035451_0133_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035453_0134_T.JPG,DJI_20250323035453_0134_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035455_0135_T.JPG,DJI_20250323035455_0135_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035457_0136_T.JPG,DJI_20250323035457_0136_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035459_0137_T.JPG,DJI_20250323035459_0137_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035501_0138_T.JPG,DJI_20250323035501_0138_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035503_0139_T.JPG,DJI_20250323035503_0139_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035505_0140_T.JPG,DJI_20250323035505_0140_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035507_0141_T.JPG,DJI_20250323035507_0141_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035509_0142_T.JPG,DJI_20250323035509_0142_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035511_0143_T.JPG,DJI_20250323035511_0143_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035513_0144_T.JPG,DJI_20250323035513_0144_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035515_0145_T.JPG,DJI_20250323035515_0145_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035517_0146_T.JPG,DJI_20250323035517_0146_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035519_0147_T.JPG,DJI_20250323035519_0147_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035521_0148_T.JPG,DJI_20250323035521_0148_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035523_0149_T.JPG,DJI_20250323035523_0149_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035525_0150_T.JPG,DJI_20250323035525_0150_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035527_0151_T.JPG,DJI_20250323035527_0151_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035529_0152_T.JPG,DJI_20250323035529_0152_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035531_0153_T.JPG,DJI_20250323035531_0153_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035533_0154_T.JPG,DJI_20250323035533_0154_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035535_0155_T.JPG,DJI_20250323035535_0155_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035537_0156_T.JPG,DJI_20250323035537_0156_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035539_0157_T.JPG,DJI_20250323035539_0157_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035541_0158_T.JPG,DJI_20250323035541_0158_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035543_0159_T.JPG,DJI_20250323035543_0159_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035545_0160_T.JPG,DJI_20250323035545_0160_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035547_0161_T.JPG,DJI_20250323035547_0161_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035549_0162_T.JPG,DJI_20250323035549_0162_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035551_0163_T.JPG,DJI_20250323035551_0163_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035553_0164_T.JPG,DJI_20250323035553_0164_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035555_0165_T.JPG,DJI_20250323035555_0165_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035557_0166_T.JPG,DJI_20250323035557_0166_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035559_0167_T.JPG,DJI_20250323035559_0167_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035601_0168_T.JPG,DJI_20250323035601_0168_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035603_0169_T.JPG,DJI_20250323035603_0169_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035605_0170_T.JPG,DJI_20250323035605_0170_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035607_0171_T.JPG,DJI_20250323035607_0171_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035609_0172_T.JPG,DJI_20250323035609_0172_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035611_0173_T.JPG,DJI_20250323035611_0173_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035613_0174_T.JPG,DJI_20250323035613_0174_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035615_0175_T.JPG,DJI_20250323035615_0175_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035617_0176_T.JPG,DJI_20250323035617_0176_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035620_0177_T.JPG,DJI_20250323035620_0177_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035621_0178_T.JPG,DJI_20250323035621_0178_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035623_0179_T.JPG,DJI_20250323035623_0179_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035625_0180_T.JPG,DJI_20250323035625_0180_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035627_0181_T.JPG,DJI_20250323035627_0181_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035629_0182_T.JPG,DJI_20250323035629_0182_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035631_0183_T.JPG,DJI_20250323035631_0183_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035633_0184_T.JPG,DJI_20250323035633_0184_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035635_0185_T.JPG,DJI_20250323035635_0185_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035637_0186_T.JPG,DJI_20250323035637_0186_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035639_0187_T.JPG,DJI_20250323035639_0187_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035641_0188_T.JPG,DJI_20250323035641_0188_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035643_0189_T.JPG,DJI_20250323035643_0189_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035645_0190_T.JPG,DJI_20250323035645_0190_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035647_0191_T.JPG,DJI_20250323035647_0191_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035649_0192_T.JPG,DJI_20250323035649_0192_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035651_0193_T.JPG,DJI_20250323035651_0193_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035653_0194_T.JPG,DJI_20250323035653_0194_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035655_0195_T.JPG,DJI_20250323035655_0195_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035657_0196_T.JPG,DJI_20250323035657_0196_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035659_0197_T.JPG,DJI_20250323035659_0197_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035701_0198_T.JPG,DJI_20250323035701_0198_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035703_0199_T.JPG,DJI_20250323035703_0199_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035705_0200_T.JPG,DJI_20250323035705_0200_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035707_0201_T.JPG,DJI_20250323035707_0201_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035709_0202_T.JPG,DJI_20250323035709_0202_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035711_0203_T.JPG,DJI_20250323035711_0203_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035713_0204_T.JPG,DJI_20250323035713_0204_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035715_0205_T.JPG,DJI_20250323035715_0205_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035717_0206_T.JPG,DJI_20250323035717_0206_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035719_0207_T.JPG,DJI_20250323035719_0207_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035721_0208_T.JPG,DJI_20250323035721_0208_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035723_0209_T.JPG,DJI_20250323035723_0209_T.JPG
Flight03,/content/drive/My Drive/train_images_pinv0123_2/train/images/Flight03/DJI_20250323035725_0210_T.JPG,DJI_20250323035725_0210_T.JPG
